Image Name,Deposit,OpenJoint,Washing,Spalling,Deformation,AttachedDeposit,Nothing
7_Washing_L1.P27.M282C-L1.P27.M282_2018.05.07_D 0365 - Copy (20).jpg,1,0,1,0,0,0,0
7_Washing_L1.P27.M282C-L1.P27.M282_2018.05.07_D 0365 - Copy (21).jpg,1,0,1,0,0,0,0
7_Washing_L1.P27.M282C-L1.P27.M282_2018.05.07_D 0365 - Copy (22).jpg,1,1,1,0,0,0,0
7_Washing_L1.P27.M282C-L1.P27.M282_2018.05.07_D 0365 - Copy (23).jpg,1,1,1,0,0,0,0
7_Washing_L1.P27.M282C-L1.P27.M282_2018.05.07_D 0365 - Copy (24).jpg,0,1,1,0,0,0,0
13_Joints_L1.P27.M290-L1.P27.M291_2018.01.21_D 127 (37).jpg,1,1,0,0,0,0,0
7_Washing_L1.P27.M282C-L1.P27.M282_2018.05.07_D 0365 - Copy (25).jpg,0,1,1,0,0,0,0
7_Washing_L1.P27.M282C-L1.P27.M282_2018.05.07_D 0365 - Copy (26).jpg,0,1,1,0,0,0,0
7_Washing_L1.P27.M282C-L1.P27.M282_2018.05.07_D 0365 - Copy (27).jpg,0,1,1,0,0,0,0
7_Washing_L1.P27.M282C-L1.P27.M282_2018.05.07_D 0365 - Copy (28).jpg,0,1,1,0,0,0,0
7_Washing_L1.P27.M282C-L1.P27.M282_2018.05.07_D 0365 - Copy (29).jpg,1,1,1,0,0,0,0
7_Washing_L1.P27.M282C-L1.P27.M282_2018.05.07_D 0365 - Copy (3).jpg,1,0,1,0,0,0,0
7_Washing_L1.P27.M282C-L1.P27.M282_2018.05.07_D 0365 - Copy (30).jpg,1,1,1,0,0,0,0
7_Washing_L1.P27.M282C-L1.P27.M282_2018.05.07_D 0365 - Copy (31).jpg,1,1,1,0,0,0,0
7_Washing_L1.P27.M282C-L1.P27.M282_2018.05.07_D 0365 - Copy (32).jpg,1,1,1,0,0,0,0
7_Washing_L1.P27.M282C-L1.P27.M282_2018.05.07_D 0365 - Copy (33).jpg,1,1,1,0,0,0,0
13_Joints_L1.P27.M290-L1.P27.M291_2018.01.21_D 127 (38).jpg,1,1,0,0,0,0,0
7_Washing_L1.P27.M282C-L1.P27.M282_2018.05.07_D 0365 - Copy (34).jpg,1,1,1,0,0,0,0
7_Washing_L1.P27.M282C-L1.P27.M282_2018.05.07_D 0365 - Copy (35).jpg,1,1,1,0,0,0,0
7_Washing_L1.P27.M282C-L1.P27.M282_2018.05.07_D 0365 - Copy (36).jpg,1,0,1,0,0,0,0
7_Washing_L1.P27.M282C-L1.P27.M282_2018.05.07_D 0365 - Copy (37).jpg,1,0,1,0,0,0,0
7_Washing_L1.P27.M282C-L1.P27.M282_2018.05.07_D 0365 - Copy (38).jpg,1,0,1,0,0,0,0
7_Washing_L1.P27.M282C-L1.P27.M282_2018.05.07_D 0365 - Copy (39).jpg,1,0,1,0,0,0,0
7_Washing_L1.P27.M282C-L1.P27.M282_2018.05.07_D 0365 - Copy (4).jpg,1,0,1,0,0,0,0
7_Washing_L1.P27.M282C-L1.P27.M282_2018.05.07_D 0365 - Copy (40).jpg,1,1,0,0,0,0,0
7_Washing_L1.P27.M282C-L1.P27.M282_2018.05.07_D 0365 - Copy (41).jpg,0,1,1,0,0,0,0
7_Washing_L1.P27.M282C-L1.P27.M282_2018.05.07_D 0365 - Copy (42).jpg,0,1,1,0,0,0,0
13_Joints_L1.P27.M290-L1.P27.M291_2018.01.21_D 127 (39).jpg,1,1,0,0,0,0,0
7_Washing_L1.P27.M282C-L1.P27.M282_2018.05.07_D 0365 - Copy (43).jpg,0,1,1,0,0,0,0
7_Washing_L1.P27.M282C-L1.P27.M282_2018.05.07_D 0365 - Copy (44).jpg,0,1,1,0,0,0,0
7_Washing_L1.P27.M282C-L1.P27.M282_2018.05.07_D 0365 - Copy (45).jpg,0,1,1,0,0,0,0
7_Washing_L1.P27.M282C-L1.P27.M282_2018.05.07_D 0365 - Copy (46).jpg,0,1,1,0,0,0,0
7_Washing_L1.P27.M282C-L1.P27.M282_2018.05.07_D 0365 - Copy (47).jpg,0,1,1,0,0,0,0
7_Washing_L1.P27.M282C-L1.P27.M282_2018.05.07_D 0365 - Copy (48).jpg,1,1,1,0,0,0,0
7_Washing_L1.P27.M282C-L1.P27.M282_2018.05.07_D 0365 - Copy (49).jpg,0,1,1,0,0,0,0
7_Washing_L1.P27.M282C-L1.P27.M282_2018.05.07_D 0365 - Copy (5).jpg,1,0,1,0,0,0,0
7_Washing_L1.P27.M282C-L1.P27.M282_2018.05.07_D 0365 - Copy (50).jpg,1,1,1,0,0,0,0
7_Washing_L1.P27.M282C-L1.P27.M282_2018.05.07_D 0365 - Copy (51).jpg,1,1,1,0,0,0,0
13_Joints_L1.P27.M290-L1.P27.M291_2018.01.21_D 127 (4).jpg,1,1,0,0,0,0,0
7_Washing_L1.P27.M282C-L1.P27.M282_2018.05.07_D 0365 - Copy (52).jpg,1,0,1,0,0,0,0
7_Washing_L1.P27.M282C-L1.P27.M282_2018.05.07_D 0365 - Copy (53).jpg,1,0,1,0,0,0,0
7_Washing_L1.P27.M282C-L1.P27.M282_2018.05.07_D 0365 - Copy (54).jpg,1,0,1,0,0,0,0
7_Washing_L1.P27.M282C-L1.P27.M282_2018.05.07_D 0365 - Copy (55).jpg,0,0,1,0,0,0,0
7_Washing_L1.P27.M282C-L1.P27.M282_2018.05.07_D 0365 - Copy (56).jpg,0,1,0,0,0,0,0
7_Washing_L1.P27.M282C-L1.P27.M282_2018.05.07_D 0365 - Copy (57).jpg,0,1,0,0,0,0,0
7_Washing_L1.P27.M282C-L1.P27.M282_2018.05.07_D 0365 - Copy (58).jpg,0,1,0,0,0,0,0
7_Washing_L1.P27.M282C-L1.P27.M282_2018.05.07_D 0365 - Copy (59).jpg,0,1,0,0,0,0,0
7_Washing_L1.P27.M282C-L1.P27.M282_2018.05.07_D 0365 - Copy (6).jpg,0,0,1,0,0,0,0
7_Washing_L1.P27.M282C-L1.P27.M282_2018.05.07_D 0365 - Copy (60).jpg,0,0,1,0,0,0,0
10_Joints_L1.P27.M285-L1.P27.M286_2018.01.08_D 068 (29).jpg,0,0,0,1,0,0,0
13_Joints_L1.P27.M290-L1.P27.M291_2018.01.21_D 127 (40).jpg,0,1,0,0,0,0,0
7_Washing_L1.P27.M282C-L1.P27.M282_2018.05.07_D 0365 - Copy (61).jpg,0,0,1,0,0,0,0
7_Washing_L1.P27.M282C-L1.P27.M282_2018.05.07_D 0365 - Copy (62).jpg,0,0,1,0,0,0,0
7_Washing_L1.P27.M282C-L1.P27.M282_2018.05.07_D 0365 - Copy (63).jpg,1,0,1,0,0,0,0
7_Washing_L1.P27.M282C-L1.P27.M282_2018.05.07_D 0365 - Copy (64).jpg,1,0,1,0,0,0,0
7_Washing_L1.P27.M282C-L1.P27.M282_2018.05.07_D 0365 - Copy (65).jpg,1,0,1,0,0,0,0
7_Washing_L1.P27.M282C-L1.P27.M282_2018.05.07_D 0365 - Copy (66).jpg,1,0,1,0,0,0,0
7_Washing_L1.P27.M282C-L1.P27.M282_2018.05.07_D 0365 - Copy (67).jpg,1,0,1,0,0,0,0
7_Washing_L1.P27.M282C-L1.P27.M282_2018.05.07_D 0365 - Copy (68).jpg,1,0,1,0,0,0,0
7_Washing_L1.P27.M282C-L1.P27.M282_2018.05.07_D 0365 - Copy (69).jpg,0,0,1,0,0,0,0
7_Washing_L1.P27.M282C-L1.P27.M282_2018.05.07_D 0365 - Copy (7).jpg,1,0,1,0,0,0,0
13_Joints_L1.P27.M290-L1.P27.M291_2018.01.21_D 127 (41).jpg,1,1,1,0,0,0,0
7_Washing_L1.P27.M282C-L1.P27.M282_2018.05.07_D 0365 - Copy (70).jpg,1,0,1,0,0,0,0
7_Washing_L1.P27.M282C-L1.P27.M282_2018.05.07_D 0365 - Copy (71).jpg,1,0,1,0,0,0,0
7_Washing_L1.P27.M282C-L1.P27.M282_2018.05.07_D 0365 - Copy (72).jpg,1,0,1,0,0,0,0
7_Washing_L1.P27.M282C-L1.P27.M282_2018.05.07_D 0365 - Copy (73).jpg,0,0,1,0,0,0,0
7_Washing_L1.P27.M282C-L1.P27.M282_2018.05.07_D 0365 - Copy (74).jpg,0,0,1,0,0,0,0
7_Washing_L1.P27.M282C-L1.P27.M282_2018.05.07_D 0365 - Copy (75).jpg,0,1,1,0,0,0,0
7_Washing_L1.P27.M282C-L1.P27.M282_2018.05.07_D 0365 - Copy (76).jpg,0,1,1,0,0,0,0
7_Washing_L1.P27.M282C-L1.P27.M282_2018.05.07_D 0365 - Copy (77).jpg,0,1,1,0,0,0,0
7_Washing_L1.P27.M282C-L1.P27.M282_2018.05.07_D 0365 - Copy (78).jpg,1,1,1,0,0,0,0
7_Washing_L1.P27.M282C-L1.P27.M282_2018.05.07_D 0365 - Copy (79).jpg,1,1,1,0,0,0,0
13_Joints_L1.P27.M290-L1.P27.M291_2018.01.21_D 127 (42).jpg,1,1,1,0,0,0,0
7_Washing_L1.P27.M282C-L1.P27.M282_2018.05.07_D 0365 - Copy (8).jpg,1,0,1,0,0,0,0
7_Washing_L1.P27.M282C-L1.P27.M282_2018.05.07_D 0365 - Copy (80).jpg,1,1,1,0,0,0,0
7_Washing_L1.P27.M282C-L1.P27.M282_2018.05.07_D 0365 - Copy (81).jpg,0,1,1,0,0,0,0
7_Washing_L1.P27.M282C-L1.P27.M282_2018.05.07_D 0365 - Copy (82).jpg,0,1,1,0,0,0,0
7_Washing_L1.P27.M282C-L1.P27.M282_2018.05.07_D 0365 - Copy (83).jpg,0,1,1,0,0,0,0
7_Washing_L1.P27.M282C-L1.P27.M282_2018.05.07_D 0365 - Copy (84).jpg,1,1,1,0,0,0,0
7_Washing_L1.P27.M282C-L1.P27.M282_2018.05.07_D 0365 - Copy (85).jpg,1,1,1,0,0,0,0
7_Washing_L1.P27.M282C-L1.P27.M282_2018.05.07_D 0365 - Copy (86).jpg,1,1,1,0,0,0,0
7_Washing_L1.P27.M282C-L1.P27.M282_2018.05.07_D 0365 - Copy (87).jpg,1,1,1,0,0,0,0
7_Washing_L1.P27.M282C-L1.P27.M282_2018.05.07_D 0365 - Copy (88).jpg,1,1,1,0,0,0,0
13_Joints_L1.P27.M290-L1.P27.M291_2018.01.21_D 127 (43).jpg,1,1,1,0,0,0,0
7_Washing_L1.P27.M282C-L1.P27.M282_2018.05.07_D 0365 - Copy (89).jpg,1,1,1,0,0,0,0
7_Washing_L1.P27.M282C-L1.P27.M282_2018.05.07_D 0365 - Copy (9).jpg,1,0,1,0,0,0,0
7_Washing_L1.P27.M282C-L1.P27.M282_2018.05.07_D 0365 - Copy (90).jpg,0,1,1,0,0,0,0
7_Washing_L1.P27.M282C-L1.P27.M282_2018.05.07_D 0365 - Copy (91).jpg,0,1,1,0,0,0,0
7_Washing_L1.P27.M282C-L1.P27.M282_2018.05.07_D 0365 - Copy (92).jpg,0,1,0,0,0,0,0
7_Washing_L1.P27.M282C-L1.P27.M282_2018.05.07_D 0365 - Copy (93).jpg,1,0,1,0,0,0,0
7_Washing_L1.P27.M282C-L1.P27.M282_2018.05.07_D 0365 - Copy (94).jpg,0,0,1,0,0,0,0
8_AttachedDeposit_L1.P27.M283_L1.P27.M284_2018.05.08_D 506 (1).jpg,1,1,1,0,0,1,0
8_AttachedDeposit_L1.P27.M283_L1.P27.M284_2018.05.08_D 506 (10).jpg,1,1,1,0,0,1,0
8_AttachedDeposit_L1.P27.M283_L1.P27.M284_2018.05.08_D 506 (2).jpg,1,1,1,0,0,1,0
13_Joints_L1.P27.M290-L1.P27.M291_2018.01.21_D 127 (44).jpg,1,1,1,0,0,0,0
8_AttachedDeposit_L1.P27.M283_L1.P27.M284_2018.05.08_D 506 (3).jpg,1,1,1,0,0,1,0
8_AttachedDeposit_L1.P27.M283_L1.P27.M284_2018.05.08_D 506 (4).jpg,1,1,1,0,0,1,0
8_AttachedDeposit_L1.P27.M283_L1.P27.M284_2018.05.08_D 506 (5).jpg,1,1,1,0,0,1,0
8_AttachedDeposit_L1.P27.M283_L1.P27.M284_2018.05.08_D 506 (6).jpg,1,1,1,0,0,1,0
8_AttachedDeposit_L1.P27.M283_L1.P27.M284_2018.05.08_D 506 (7).jpg,1,1,1,0,0,1,0
8_AttachedDeposit_L1.P27.M283_L1.P27.M284_2018.05.08_D 506 (8).jpg,1,1,1,0,0,1,0
8_AttachedDeposit_L1.P27.M283_L1.P27.M284_2018.05.08_D 506 (9).jpg,1,1,1,0,0,1,0
8_Deformation_L1.P27.M283_L1.P27.M284_2018.05.08_D 094 (1).jpg,0,1,1,0,1,0,0
8_Deformation_L1.P27.M283_L1.P27.M284_2018.05.08_D 094 (10).jpg,0,1,1,0,1,0,0
8_Deformation_L1.P27.M283_L1.P27.M284_2018.05.08_D 094 (11).jpg,0,1,1,0,1,0,0
13_Joints_L1.P27.M290-L1.P27.M291_2018.01.21_D 127 (45).jpg,1,1,1,0,0,0,0
8_Deformation_L1.P27.M283_L1.P27.M284_2018.05.08_D 094 (12).jpg,0,1,1,0,1,0,0
8_Deformation_L1.P27.M283_L1.P27.M284_2018.05.08_D 094 (13).jpg,0,1,1,0,1,0,0
8_Deformation_L1.P27.M283_L1.P27.M284_2018.05.08_D 094 (14).jpg,0,1,1,0,1,0,0
8_Deformation_L1.P27.M283_L1.P27.M284_2018.05.08_D 094 (15).jpg,0,1,1,0,1,0,0
8_Deformation_L1.P27.M283_L1.P27.M284_2018.05.08_D 094 (16).jpg,0,1,1,0,1,0,0
8_Deformation_L1.P27.M283_L1.P27.M284_2018.05.08_D 094 (17).jpg,0,1,1,0,1,0,0
8_Deformation_L1.P27.M283_L1.P27.M284_2018.05.08_D 094 (18).jpg,0,1,1,0,1,0,0
8_Deformation_L1.P27.M283_L1.P27.M284_2018.05.08_D 094 (19).jpg,0,1,1,1,0,0,0
8_Deformation_L1.P27.M283_L1.P27.M284_2018.05.08_D 094 (2).jpg,0,1,1,0,1,0,0
8_Deformation_L1.P27.M283_L1.P27.M284_2018.05.08_D 094 (20).jpg,1,1,1,0,1,0,0
13_Joints_L1.P27.M290-L1.P27.M291_2018.01.21_D 127 (46).jpg,1,1,1,0,0,0,0
8_Deformation_L1.P27.M283_L1.P27.M284_2018.05.08_D 094 (21).jpg,1,1,1,0,1,0,0
8_Deformation_L1.P27.M283_L1.P27.M284_2018.05.08_D 094 (22).jpg,1,1,1,0,1,0,0
8_Deformation_L1.P27.M283_L1.P27.M284_2018.05.08_D 094 (23).jpg,1,1,1,0,1,0,0
8_Deformation_L1.P27.M283_L1.P27.M284_2018.05.08_D 094 (3).jpg,0,1,1,0,1,0,0
8_Deformation_L1.P27.M283_L1.P27.M284_2018.05.08_D 094 (4).jpg,0,1,1,0,1,0,0
8_Deformation_L1.P27.M283_L1.P27.M284_2018.05.08_D 094 (5).jpg,0,1,1,0,1,0,0
8_Deformation_L1.P27.M283_L1.P27.M284_2018.05.08_D 094 (6).jpg,0,1,1,0,1,0,0
8_Deformation_L1.P27.M283_L1.P27.M284_2018.05.08_D 094 (7).jpg,0,1,1,0,1,0,0
8_Deformation_L1.P27.M283_L1.P27.M284_2018.05.08_D 094 (8).jpg,0,1,1,0,1,0,0
8_Deformation_L1.P27.M283_L1.P27.M284_2018.05.08_D 094 (9).jpg,0,1,1,0,1,0,0
13_Joints_L1.P27.M290-L1.P27.M291_2018.01.21_D 127 (47).jpg,1,1,1,0,0,0,0
8_Deposit_L1.P27.M283_L1.P27.M284_2018.05.08_D 074 (1).jpg,0,1,1,0,1,0,0
8_Deposit_L1.P27.M283_L1.P27.M284_2018.05.08_D 074 (10).jpg,1,1,1,0,1,0,0
8_Deposit_L1.P27.M283_L1.P27.M284_2018.05.08_D 074 (11).jpg,1,1,1,0,1,0,0
8_Deposit_L1.P27.M283_L1.P27.M284_2018.05.08_D 074 (12).jpg,1,0,1,0,0,0,0
8_Deposit_L1.P27.M283_L1.P27.M284_2018.05.08_D 074 (13).jpg,1,0,1,0,0,0,0
8_Deposit_L1.P27.M283_L1.P27.M284_2018.05.08_D 074 (14).jpg,1,0,1,0,1,0,0
8_Deposit_L1.P27.M283_L1.P27.M284_2018.05.08_D 074 (15).jpg,1,0,1,0,1,0,0
8_Deposit_L1.P27.M283_L1.P27.M284_2018.05.08_D 074 (16).jpg,1,0,1,0,1,0,0
8_Deposit_L1.P27.M283_L1.P27.M284_2018.05.08_D 074 (17).jpg,1,0,1,0,1,0,0
8_Deposit_L1.P27.M283_L1.P27.M284_2018.05.08_D 074 (18).jpg,1,0,1,0,1,0,0
13_Joints_L1.P27.M290-L1.P27.M291_2018.01.21_D 127 (48).jpg,1,1,1,0,0,0,0
8_Deposit_L1.P27.M283_L1.P27.M284_2018.05.08_D 074 (2).jpg,1,0,1,0,1,0,0
8_Deposit_L1.P27.M283_L1.P27.M284_2018.05.08_D 074 (3).jpg,1,0,1,0,0,0,0
8_Deposit_L1.P27.M283_L1.P27.M284_2018.05.08_D 074 (4).jpg,1,0,1,0,0,0,0
8_Deposit_L1.P27.M283_L1.P27.M284_2018.05.08_D 074 (5).jpg,1,0,1,0,0,0,0
8_Deposit_L1.P27.M283_L1.P27.M284_2018.05.08_D 074 (6).jpg,1,0,1,0,0,0,0
8_Deposit_L1.P27.M283_L1.P27.M284_2018.05.08_D 074 (7).jpg,1,0,1,0,0,0,0
8_Deposit_L1.P27.M283_L1.P27.M284_2018.05.08_D 074 (8).jpg,1,0,1,0,0,0,0
8_Deposit_L1.P27.M283_L1.P27.M284_2018.05.08_D 074 (9).jpg,1,0,1,0,0,0,0
8_Joints_L1.P27.M283_L1.P27.M284_2018.05.08_D 039 (1).jpg,1,0,1,0,1,0,0
8_Joints_L1.P27.M283_L1.P27.M284_2018.05.08_D 039 (10).jpg,1,1,1,0,1,0,0
13_Joints_L1.P27.M290-L1.P27.M291_2018.01.21_D 127 (49).jpg,1,1,1,0,0,0,0
8_Joints_L1.P27.M283_L1.P27.M284_2018.05.08_D 039 (11).jpg,1,1,1,0,1,0,0
8_Joints_L1.P27.M283_L1.P27.M284_2018.05.08_D 039 (12).jpg,1,1,1,0,1,0,0
8_Joints_L1.P27.M283_L1.P27.M284_2018.05.08_D 039 (13).jpg,1,1,1,0,1,0,0
8_Joints_L1.P27.M283_L1.P27.M284_2018.05.08_D 039 (14).jpg,1,1,1,0,0,0,0
8_Joints_L1.P27.M283_L1.P27.M284_2018.05.08_D 039 (15).jpg,1,1,1,0,0,0,0
8_Joints_L1.P27.M283_L1.P27.M284_2018.05.08_D 039 (16).jpg,1,1,0,0,0,0,0
8_Joints_L1.P27.M283_L1.P27.M284_2018.05.08_D 039 (17).jpg,1,1,1,0,0,0,0
8_Joints_L1.P27.M283_L1.P27.M284_2018.05.08_D 039 (18).jpg,1,1,1,0,0,0,0
8_Joints_L1.P27.M283_L1.P27.M284_2018.05.08_D 039 (19).jpg,1,1,1,0,0,0,0
8_Joints_L1.P27.M283_L1.P27.M284_2018.05.08_D 039 (2).jpg,1,1,1,0,1,0,0
10_Joints_L1.P27.M285-L1.P27.M286_2018.01.08_D 068 (3).jpg,1,0,0,0,0,0,0
13_Joints_L1.P27.M290-L1.P27.M291_2018.01.21_D 127 (5).jpg,1,1,1,0,0,0,0
8_Joints_L1.P27.M283_L1.P27.M284_2018.05.08_D 039 (20).jpg,1,1,0,0,0,0,0
8_Joints_L1.P27.M283_L1.P27.M284_2018.05.08_D 039 (21).jpg,1,1,0,0,0,0,0
8_Joints_L1.P27.M283_L1.P27.M284_2018.05.08_D 039 (22).jpg,1,1,0,0,0,0,0
8_Joints_L1.P27.M283_L1.P27.M284_2018.05.08_D 039 (23).jpg,1,1,0,0,0,0,0
8_Joints_L1.P27.M283_L1.P27.M284_2018.05.08_D 039 (24).jpg,1,1,0,0,0,0,0
8_Joints_L1.P27.M283_L1.P27.M284_2018.05.08_D 039 (25).jpg,1,1,0,0,0,0,0
8_Joints_L1.P27.M283_L1.P27.M284_2018.05.08_D 039 (26).jpg,1,1,0,0,0,0,0
8_Joints_L1.P27.M283_L1.P27.M284_2018.05.08_D 039 (27).jpg,1,1,0,0,0,0,0
8_Joints_L1.P27.M283_L1.P27.M284_2018.05.08_D 039 (28).jpg,1,1,0,0,0,0,0
8_Joints_L1.P27.M283_L1.P27.M284_2018.05.08_D 039 (29).jpg,1,1,0,0,0,0,0
13_Joints_L1.P27.M290-L1.P27.M291_2018.01.21_D 127 (50).jpg,0,1,0,0,0,0,0
8_Joints_L1.P27.M283_L1.P27.M284_2018.05.08_D 039 (3).jpg,1,1,0,0,0,0,0
8_Joints_L1.P27.M283_L1.P27.M284_2018.05.08_D 039 (30).jpg,1,0,0,0,0,0,0
8_Joints_L1.P27.M283_L1.P27.M284_2018.05.08_D 039 (31).jpg,1,0,0,0,0,0,0
8_Joints_L1.P27.M283_L1.P27.M284_2018.05.08_D 039 (32).jpg,1,0,0,0,0,0,0
8_Joints_L1.P27.M283_L1.P27.M284_2018.05.08_D 039 (33).jpg,1,0,0,0,0,0,0
8_Joints_L1.P27.M283_L1.P27.M284_2018.05.08_D 039 (34).jpg,1,0,0,0,0,0,0
8_Joints_L1.P27.M283_L1.P27.M284_2018.05.08_D 039 (35).jpg,1,1,0,0,0,0,0
8_Joints_L1.P27.M283_L1.P27.M284_2018.05.08_D 039 (36).jpg,1,1,1,0,0,1,0
8_Joints_L1.P27.M283_L1.P27.M284_2018.05.08_D 039 (37).jpg,1,1,1,0,0,1,0
8_Joints_L1.P27.M283_L1.P27.M284_2018.05.08_D 039 (38).jpg,1,1,1,0,0,1,0
13_Joints_L1.P27.M290-L1.P27.M291_2018.01.21_D 127 (51).jpg,1,1,1,0,0,0,0
8_Joints_L1.P27.M283_L1.P27.M284_2018.05.08_D 039 (39).jpg,1,1,1,0,0,1,0
8_Joints_L1.P27.M283_L1.P27.M284_2018.05.08_D 039 (4).jpg,1,1,1,0,0,1,0
8_Joints_L1.P27.M283_L1.P27.M284_2018.05.08_D 039 (40).jpg,1,1,1,0,0,1,0
8_Joints_L1.P27.M283_L1.P27.M284_2018.05.08_D 039 (41).jpg,1,1,1,0,0,1,0
8_Joints_L1.P27.M283_L1.P27.M284_2018.05.08_D 039 (42).jpg,1,1,1,0,0,1,0
8_Joints_L1.P27.M283_L1.P27.M284_2018.05.08_D 039 (43).jpg,1,1,1,0,0,1,0
8_Joints_L1.P27.M283_L1.P27.M284_2018.05.08_D 039 (44).jpg,1,1,1,0,0,1,0
8_Joints_L1.P27.M283_L1.P27.M284_2018.05.08_D 039 (45).jpg,1,1,1,0,0,1,0
8_Joints_L1.P27.M283_L1.P27.M284_2018.05.08_D 039 (46).jpg,1,1,1,0,0,1,0
8_Joints_L1.P27.M283_L1.P27.M284_2018.05.08_D 039 (47).jpg,1,1,1,0,0,1,0
13_Joints_L1.P27.M290-L1.P27.M291_2018.01.21_D 127 (52).jpg,1,1,1,0,0,0,0
8_Joints_L1.P27.M283_L1.P27.M284_2018.05.08_D 039 (48).jpg,1,1,1,0,0,1,0
8_Joints_L1.P27.M283_L1.P27.M284_2018.05.08_D 039 (49).jpg,1,1,1,0,0,1,0
8_Joints_L1.P27.M283_L1.P27.M284_2018.05.08_D 039 (5).jpg,1,1,1,0,0,1,0
8_Joints_L1.P27.M283_L1.P27.M284_2018.05.08_D 039 (6).jpg,1,1,1,0,0,1,0
8_Joints_L1.P27.M283_L1.P27.M284_2018.05.08_D 039 (7).jpg,0,1,1,0,1,0,0
8_Joints_L1.P27.M283_L1.P27.M284_2018.05.08_D 039 (8).jpg,0,1,1,0,1,0,0
8_Joints_L1.P27.M283_L1.P27.M284_2018.05.08_D 039 (9).jpg,0,1,1,0,1,0,0
8_Joints_L1.P27.M283_L1.P27.M284_2018.05.08_D 065 (1).jpg,0,1,0,0,0,0,0
8_Joints_L1.P27.M283_L1.P27.M284_2018.05.08_D 065 (10).jpg,1,1,1,0,1,0,0
8_Joints_L1.P27.M283_L1.P27.M284_2018.05.08_D 065 (11).jpg,1,1,1,0,1,0,0
13_Joints_L1.P27.M290-L1.P27.M291_2018.01.21_D 127 (53).jpg,1,1,1,0,0,0,0
8_Joints_L1.P27.M283_L1.P27.M284_2018.05.08_D 065 (12).jpg,1,1,1,0,1,0,0
8_Joints_L1.P27.M283_L1.P27.M284_2018.05.08_D 065 (13).jpg,0,1,1,0,1,0,0
8_Joints_L1.P27.M283_L1.P27.M284_2018.05.08_D 065 (14).jpg,0,1,1,0,1,0,0
8_Joints_L1.P27.M283_L1.P27.M284_2018.05.08_D 065 (15).jpg,0,1,1,0,1,0,0
8_Joints_L1.P27.M283_L1.P27.M284_2018.05.08_D 065 (16).jpg,0,1,1,0,1,0,0
8_Joints_L1.P27.M283_L1.P27.M284_2018.05.08_D 065 (17).jpg,0,1,1,0,1,0,0
8_Joints_L1.P27.M283_L1.P27.M284_2018.05.08_D 065 (18).jpg,0,1,1,0,1,0,0
8_Joints_L1.P27.M283_L1.P27.M284_2018.05.08_D 065 (19).jpg,0,1,1,0,1,0,0
8_Joints_L1.P27.M283_L1.P27.M284_2018.05.08_D 065 (2).jpg,0,1,0,0,0,0,0
8_Joints_L1.P27.M283_L1.P27.M284_2018.05.08_D 065 (20).jpg,0,1,1,0,1,0,0
13_Joints_L1.P27.M290-L1.P27.M291_2018.01.21_D 127 (54).jpg,1,1,1,0,0,0,0
8_Joints_L1.P27.M283_L1.P27.M284_2018.05.08_D 065 (21).jpg,0,1,1,0,1,0,0
8_Joints_L1.P27.M283_L1.P27.M284_2018.05.08_D 065 (22).jpg,0,1,1,0,1,0,0
8_Joints_L1.P27.M283_L1.P27.M284_2018.05.08_D 065 (23).jpg,0,1,1,0,1,0,0
8_Joints_L1.P27.M283_L1.P27.M284_2018.05.08_D 065 (24).jpg,0,1,1,0,1,0,0
8_Joints_L1.P27.M283_L1.P27.M284_2018.05.08_D 065 (25).jpg,0,1,1,0,1,0,0
8_Joints_L1.P27.M283_L1.P27.M284_2018.05.08_D 065 (26).jpg,1,1,1,0,1,0,0
8_Joints_L1.P27.M283_L1.P27.M284_2018.05.08_D 065 (27).jpg,1,1,1,0,1,0,0
8_Joints_L1.P27.M283_L1.P27.M284_2018.05.08_D 065 (28).jpg,1,1,1,0,1,0,0
8_Joints_L1.P27.M283_L1.P27.M284_2018.05.08_D 065 (29).jpg,1,1,1,0,1,0,0
8_Joints_L1.P27.M283_L1.P27.M284_2018.05.08_D 065 (3).jpg,1,1,1,0,1,0,0
13_Joints_L1.P27.M290-L1.P27.M291_2018.01.21_D 127 (55).jpg,1,1,1,0,0,0,0
8_Joints_L1.P27.M283_L1.P27.M284_2018.05.08_D 065 (30).jpg,0,0,0,0,0,0,1
8_Joints_L1.P27.M283_L1.P27.M284_2018.05.08_D 065 (31).jpg,0,0,0,0,0,0,0
8_Joints_L1.P27.M283_L1.P27.M284_2018.05.08_D 065 (32).jpg,0,0,0,0,0,0,1
8_Joints_L1.P27.M283_L1.P27.M284_2018.05.08_D 065 (33).jpg,0,1,0,0,0,0,0
8_Joints_L1.P27.M283_L1.P27.M284_2018.05.08_D 065 (34).jpg,0,0,0,0,0,0,1
8_Joints_L1.P27.M283_L1.P27.M284_2018.05.08_D 065 (35).jpg,0,0,0,0,0,0,1
8_Joints_L1.P27.M283_L1.P27.M284_2018.05.08_D 065 (36).jpg,0,0,0,0,0,0,1
8_Joints_L1.P27.M283_L1.P27.M284_2018.05.08_D 065 (37).jpg,0,0,0,0,0,0,1
8_Joints_L1.P27.M283_L1.P27.M284_2018.05.08_D 065 (38).jpg,0,0,0,0,0,0,1
8_Joints_L1.P27.M283_L1.P27.M284_2018.05.08_D 065 (39).jpg,0,0,0,0,0,0,1
